"","V11","V1","V2","V5"
"4626",39984111,"2022/04/01","21:23:02.89",1.11
"4627",39984119,"2022/04/01","21:32:36.82",1.22
"4628",39984127,"2022/04/01","22:00:26.82",1.88
"4629",37408764,"2022/04/01","22:08:44.29",0.5
"4630",39984143,"2022/04/01","22:08:51.42",0.61
"4631",39984191,"2022/04/02","00:38:32.56",0.94
"4632",39984199,"2022/04/02","00:52:13.59",1.17
"4633",39984215,"2022/04/02","01:12:42.56",1.35
"4634",39984223,"2022/04/02","01:16:45.89",1.51
"4635",39984239,"2022/04/02","02:33:06.29",1.77
"4636",39984255,"2022/04/02","03:40:57.25",0.92
"4637",39984271,"2022/04/02","04:41:36.56",0.79
"4638",39984279,"2022/04/02","04:43:04.27",0.48
"4639",39984303,"2022/04/02","05:24:48.01",2.4
"4640",39984311,"2022/04/02","06:31:31.08",0.89
"4641",39984327,"2022/04/02","07:06:15.89",0.6
"4642",39984335,"2022/04/02","07:15:05.52",0.29
"4643",39984343,"2022/04/02","07:26:47.18",1.72
"4644",39984351,"2022/04/02","07:34:43.45",1.62
"4645",39984359,"2022/04/02","08:41:35.35",1.27
"4646",39984367,"2022/04/02","10:10:39.83",1.6
"4647",39984375,"2022/04/02","10:54:43.10",0.64
"4648",39984407,"2022/04/02","12:11:14.56",1.73
"4649",39984415,"2022/04/02","12:15:36.03",1.04
"4650",39984423,"2022/04/02","12:16:52.16",1.87
"4651",39984431,"2022/04/02","12:56:48.25",0.71
"4652",39984463,"2022/04/02","13:39:27.16",0.79
"4653",39984471,"2022/04/02","13:41:57.92",1.03
"4654",39984527,"2022/04/02","14:35:05.04",0.71
"4655",39984543,"2022/04/02","14:40:06.96",1.42
"4656",39984591,"2022/04/02","16:21:50.18",0.72
"4657",39984615,"2022/04/02","16:45:11.02",0.34
"4658",37493317,"2022/04/02","16:45:33.23",0.12
"4659",39984623,"2022/04/02","16:51:02.59",1.29
"4660",39984639,"2022/04/02","17:13:20.38",1.2
"4661",39984647,"2022/04/02","17:27:34.90",1.27
"4662",39984679,"2022/04/02","17:58:15.66",2.26
"4663",39984695,"2022/04/02","18:10:18.63",0.71
"4664",39984727,"2022/04/02","19:01:17.67",0.69
"4665",39984719,"2022/04/02","19:03:33.37",0.42
"4666",37409404,"2022/04/02","19:10:34.41",0.53
"4667",39984743,"2022/04/02","19:11:06.36",0.89
"4668",39984767,"2022/04/02","19:28:31.11",0.75
"4669",39984775,"2022/04/02","19:47:56.53",0.09
"4670",39984783,"2022/04/02","19:55:15.19",0.61
"4671",37493325,"2022/04/02","19:55:32.57",0.21
"4672",39984791,"2022/04/02","20:22:56.07",1.61
"4673",39984807,"2022/04/02","20:34:32.69",0.66
"4674",39984823,"2022/04/02","20:58:27.93",0.77
"4675",39984839,"2022/04/02","21:45:01.19",0.78
"4676",39984871,"2022/04/02","22:41:57.71",0.86
"4677",39984895,"2022/04/03","00:28:04.33",1.57
"4678",39984911,"2022/04/03","00:35:32.61",0.66
"4679",39984919,"2022/04/03","00:45:12.64",0.79
"4680",37493333,"2022/04/03","00:45:17.16",0.51
"4681",39984943,"2022/04/03","01:58:28.82",1.07
"4682",39984951,"2022/04/03","02:59:34.41",0.27
"4683",39984967,"2022/04/03","04:17:51.48",1.13
"4684",39984975,"2022/04/03","04:20:19.81",0.99
"4685",39984983,"2022/04/03","04:54:42.55",0.79
"4686",39985007,"2022/04/03","05:42:34.85",0.87
"4687",39985015,"2022/04/03","05:43:55.09",0.72
"4688",39985023,"2022/04/03","05:51:20.21",1.04
"4689",39985031,"2022/04/03","05:51:27.62",1.79
"4690",39985047,"2022/04/03","06:29:31.10",1.71
"4691",39985055,"2022/04/03","07:22:14.37",0.97
"4692",39985063,"2022/04/03","07:27:29.33",0.89
"4693",39985071,"2022/04/03","08:40:11.00",0.97
"4694",39985079,"2022/04/03","08:49:06.86",1.49
"4695",39985087,"2022/04/03","09:00:11.06",1.59
"4696",39985095,"2022/04/03","09:01:55.97",0.82
"4697",39985103,"2022/04/03","09:08:02.26",0.73
"4698",39985111,"2022/04/03","09:10:38.86",1.51
"4699",39985119,"2022/04/03","09:51:30.52",3.62
"4700",39985127,"2022/04/03","10:22:31.70",1.54
"4701",39985143,"2022/04/03","12:24:22.75",1.13
"4702",39985151,"2022/04/03","12:35:18.88",1.24
"4703",39985159,"2022/04/03","13:34:52.56",0.51
"4704",39985167,"2022/04/03","13:57:17.37",0.7
"4705",39985175,"2022/04/03","14:08:02.87",0.78
"4706",39985223,"2022/04/03","15:13:02.71",1.89
"4707",39985231,"2022/04/03","15:20:18.68",1.11
"4708",39985239,"2022/04/03","15:34:18.36",0.44
"4709",39985247,"2022/04/03","15:40:08.65",1.33
"4710",39985255,"2022/04/03","15:49:13.76",1.39
"4711",39985279,"2022/04/03","16:15:07.94",1.27
"4712",39985295,"2022/04/03","16:45:33.00",2.44
"4713",39985311,"2022/04/03","17:09:01.14",1.76
"4714",39985367,"2022/04/03","18:30:51.57",1
"4715",39985399,"2022/04/03","20:02:10.25",1.83
"4716",39985415,"2022/04/03","21:17:06.20",0.57
"4717",39985447,"2022/04/03","22:22:55.15",2.01
"4718",39985455,"2022/04/03","23:10:50.68",1.56
"4719",39985511,"2022/04/04","01:41:14.42",1.52
"4720",39985535,"2022/04/04","01:57:18.51",0.49
"4721",39985543,"2022/04/04","01:59:32.03",1.13
"4722",39985551,"2022/04/04","02:07:42.21",0.49
"4723",39985559,"2022/04/04","02:25:50.02",1.78
"4724",39985567,"2022/04/04","02:32:43.29",0.98
"4725",39985583,"2022/04/04","02:54:39.77",0.96
"4726",39985591,"2022/04/04","04:11:30.48",0.92
"4727",39985599,"2022/04/04","04:35:31.19",0.83
"4728",39985607,"2022/04/04","04:35:50.20",1.45
"4729",39985615,"2022/04/04","05:07:07.30",0.9
"4730",39985623,"2022/04/04","05:29:54.03",0.65
"4731",39985631,"2022/04/04","05:55:37.27",1.07
"4732",39985655,"2022/04/04","06:49:20.51",1.82
"4733",39985663,"2022/04/04","07:50:32.83",0.58
"4734",39985671,"2022/04/04","07:59:58.39",1.83
"4735",39985679,"2022/04/04","08:06:38.24",0.56
"4736",39985687,"2022/04/04","08:12:30.82",0.68
"4737",39985703,"2022/04/04","08:25:24.65",0.75
"4738",39985711,"2022/04/04","08:41:16.61",2.04
"4739",39985727,"2022/04/04","09:59:57.52",1.13
"4740",39985735,"2022/04/04","10:51:49.68",1.37
"4741",39985751,"2022/04/04","11:16:24.39",1.41
"4742",39985767,"2022/04/04","11:57:22.14",0.43
"4743",39985775,"2022/04/04","12:07:44.84",2.03
"4744",39985783,"2022/04/04","12:15:09.60",1.02
"4745",39985807,"2022/04/04","13:02:06.75",0.31
"4746",37493349,"2022/04/04","13:02:25.77",0.02
"4747",39985815,"2022/04/04","13:24:41.02",1.67
"4748",37409564,"2022/04/04","13:24:48.77",1.24
"4749",39985863,"2022/04/04","14:07:16.63",0.44
"4750",39985871,"2022/04/04","14:15:24.24",0.88
"4751",39985887,"2022/04/04","14:34:29.49",0.62
"4752",39985911,"2022/04/04","15:52:06.64",0.9
"4753",39985975,"2022/04/04","17:01:05.75",1.35
"4754",39986031,"2022/04/04","17:25:18.69",2.5
"4755",39986039,"2022/04/04","17:31:34.87",0.74
"4756",37493357,"2022/04/04","17:31:36.37",0.61
"4757",39986103,"2022/04/04","17:56:56.96",2.47
"4758",39986127,"2022/04/04","18:01:52.66",1.17
"4759",37409572,"2022/04/04","18:02:25.83",0.65
"4760",39986151,"2022/04/04","18:07:59.23",0.82
"4761",39986207,"2022/04/04","18:52:26.90",1.25
"4762",39986223,"2022/04/04","19:01:32.46",1.03
"4763",39986247,"2022/04/04","19:41:06.80",0.88
"4764",39986263,"2022/04/04","19:50:54.32",1.7
"4765",39986271,"2022/04/04","19:52:58.73",1.47
"4766",39986335,"2022/04/04","20:27:07.84",1
"4767",39986351,"2022/04/04","20:46:51.29",1.31
"4768",39986399,"2022/04/04","21:21:14.21",0.78
"4769",39986471,"2022/04/04","23:42:13.15",0.38
"4770",39986503,"2022/04/05","02:14:38.76",0.85
"4771",39986559,"2022/04/05","03:56:25.81",0.54
"4772",39986567,"2022/04/05","04:02:52.49",0.44
"4773",39986583,"2022/04/05","04:49:00.47",0.93
"4774",39986599,"2022/04/05","05:25:34.36",0.94
"4775",39986615,"2022/04/05","06:30:29.16",2.08
"4776",39986623,"2022/04/05","06:59:51.20",0.29
"4777",37409724,"2022/04/05","08:05:07.85",0.35
"4778",39986631,"2022/04/05","08:05:11.18",0.81
"4779",39986639,"2022/04/05","08:09:09.56",0.65
"4780",39986647,"2022/04/05","09:15:42.21",1.74
"4781",39986655,"2022/04/05","10:25:02.04",1.36
"4782",39986663,"2022/04/05","10:47:34.98",2.4
"4783",39986671,"2022/04/05","11:00:43.84",0.89
"4784",39986687,"2022/04/05","11:13:36.98",0.73
"4785",39986703,"2022/04/05","11:13:54.42",0.96
"4786",39986711,"2022/04/05","11:23:21.05",1.74
"4787",39986719,"2022/04/05","12:02:01.98",0.69
"4788",39986727,"2022/04/05","12:05:40.61",1.28
"4789",39986751,"2022/04/05","12:32:02.91",1.49
"4790",39986767,"2022/04/05","12:59:50.66",0.74
"4791",39986775,"2022/04/05","13:02:53.67",1.03
"4792",39986807,"2022/04/05","14:19:26.01",0.32
"4793",39986815,"2022/04/05","14:37:03.73",0.73
"4794",39986839,"2022/04/05","15:28:10.89",1.62
"4795",39986847,"2022/04/05","15:29:00.03",1.44
"4796",39986855,"2022/04/05","15:52:34.45",0.7
"4797",39986863,"2022/04/05","16:11:26.03",1.13
"4798",39986871,"2022/04/05","16:17:36.76",1.47
"4799",39986879,"2022/04/05","16:28:56.94",1.1
"4800",39986903,"2022/04/05","16:41:19.37",1.14
"4801",39986959,"2022/04/05","17:55:51.58",1.26
"4802",39986975,"2022/04/05","18:08:41.47",1.15
"4803",39986983,"2022/04/05","18:20:58.26",1.17
"4804",39987015,"2022/04/05","20:13:36.74",1.09
"4805",39987079,"2022/04/05","23:12:18.47",1.47
"4806",39987087,"2022/04/05","23:26:33.46",1.11
"4807",39987103,"2022/04/06","00:13:45.67",0.93
"4808",39987111,"2022/04/06","00:39:47.89",1.9
"4809",39987127,"2022/04/06","03:05:05.27",1.01
"4810",39987135,"2022/04/06","03:05:12.75",2.06
"4811",39987143,"2022/04/06","03:11:12.85",1.28
"4812",39987151,"2022/04/06","03:45:11.64",1.22
"4813",39987159,"2022/04/06","04:35:38.29",1.01
"4814",39987167,"2022/04/06","05:32:03.65",0.44
"4815",39987183,"2022/04/06","06:55:31.01",0.47
"4816",39987191,"2022/04/06","07:59:53.83",0.62
"4817",39987199,"2022/04/06","08:05:42.78",0.66
"4818",39987207,"2022/04/06","08:38:06.12",1.95
"4819",39987215,"2022/04/06","09:54:48.28",1.3
"4820",39987223,"2022/04/06","10:45:55.97",1.12
"4821",39987231,"2022/04/06","11:27:26.45",1.2
"4822",39987247,"2022/04/06","12:50:11.88",0.67
"4823",39987279,"2022/04/06","13:57:10.30",0.58
"4824",39987319,"2022/04/06","15:02:54.70",0.5
"4825",39987343,"2022/04/06","15:36:56.33",1.7
"4826",39987359,"2022/04/06","16:10:38.75",1.28
"4827",39987423,"2022/04/06","17:28:22.23",0.51
"4828",39987463,"2022/04/06","18:07:41.82",2.12
"4829",39987471,"2022/04/06","19:10:05.78",1.16
"4830",39987479,"2022/04/06","19:15:35.35",1.13
"4831",39987487,"2022/04/06","19:30:35.19",1.14
"4832",39987495,"2022/04/06","19:34:49.71",1.2
"4833",39987503,"2022/04/06","19:43:33.80",1.37
"4834",39987511,"2022/04/06","19:52:50.13",2.44
"4835",39987519,"2022/04/06","19:52:55.24",1.2
"4836",39987535,"2022/04/06","20:22:59.14",1.64
"4837",39987551,"2022/04/06","20:42:24.36",1.19
"4838",39987575,"2022/04/06","21:03:03.18",1.04
"4839",39987583,"2022/04/06","21:17:41.75",0.48
"4840",39987591,"2022/04/06","21:22:29.87",1.76
"4841",39987607,"2022/04/06","21:35:18.27",0.82
"4842",39987615,"2022/04/06","21:39:39.32",0.85
"4843",37410524,"2022/04/06","21:39:42.41",0.77
"4844",39987623,"2022/04/06","21:43:38.86",1.44
"4845",39987631,"2022/04/06","22:05:30.75",1.32
"4846",39987639,"2022/04/06","22:10:00.25",1.77
"4847",39987647,"2022/04/06","22:19:36.58",1.21
"4848",39987655,"2022/04/06","22:23:30.85",1.07
"4849",39987663,"2022/04/06","22:38:43.42",0.01
"4850",39987671,"2022/04/06","22:55:50.18",0.92
"4851",39987695,"2022/04/07","00:27:06.52",1.37
"4852",37410684,"2022/04/07","00:27:12.48",1.05
"4853",39987719,"2022/04/07","01:36:19.21",1.65
"4854",39987727,"2022/04/07","02:19:29.28",0.95
"4855",39987735,"2022/04/07","02:27:24.16",1.01
"4856",39987743,"2022/04/07","02:30:48.42",1.38
"4857",39987751,"2022/04/07","02:49:26.31",0.62
"4858",39987775,"2022/04/07","03:24:49.96",0.31
"4859",39987791,"2022/04/07","03:40:11.61",1.69
"4860",39987807,"2022/04/07","04:14:47.73",0.74
"4861",39987815,"2022/04/07","04:35:29.40",2.46
"4862",39987823,"2022/04/07","05:04:25.83",0.9
"4863",39987847,"2022/04/07","07:08:20.64",0.72
"4864",39987855,"2022/04/07","07:08:43.98",1.29
"4865",39987863,"2022/04/07","08:18:42.84",0.66
"4866",39987879,"2022/04/07","09:28:56.54",1.35
"4867",39987895,"2022/04/07","10:05:45.37",1.1
"4868",39987903,"2022/04/07","11:07:16.64",1.4
"4869",39987991,"2022/04/07","15:22:59.09",0.38
"4870",39988031,"2022/04/07","15:51:11.83",2.09
"4871",39988055,"2022/04/07","16:44:27.34",1.16
"4872",39988143,"2022/04/07","18:03:31.89",0.68
"4873",39988167,"2022/04/07","18:18:49.01",0.59
"4874",39988175,"2022/04/07","18:24:23.84",1.19
"4875",39988207,"2022/04/07","19:03:46.62",1.14
"4876",39988231,"2022/04/07","19:22:14.49",1.31
"4877",39988239,"2022/04/07","19:26:11.11",1.08
"4878",39988263,"2022/04/07","19:56:07.17",1.48
"4879",39988271,"2022/04/07","20:00:35.96",1.13
"4880",39988287,"2022/04/07","20:11:33.32",1.84
"4881",39988311,"2022/04/07","20:59:38.16",0.94
"4882",39988335,"2022/04/07","22:17:16.49",1.79
"4883",39988351,"2022/04/07","23:25:01.83",2.01
"4884",39988359,"2022/04/07","23:31:45.17",1.34
"4885",39988367,"2022/04/08","00:58:10.66",1.36
"4886",39988375,"2022/04/08","01:07:18.28",2.3
"4887",39988383,"2022/04/08","01:26:37.16",0.85
"4888",39988391,"2022/04/08","01:35:14.27",0.2
"4889",37494325,"2022/04/08","01:35:36.61",0.47
"4890",39988407,"2022/04/08","02:57:45.45",0.29
"4891",37494333,"2022/04/08","02:58:01.93",0.09
"4892",39988415,"2022/04/08","03:26:01.38",0.63
"4893",39988431,"2022/04/08","03:51:23.08",0.9
"4894",39988455,"2022/04/08","06:28:21.87",1.21
"4895",39988479,"2022/04/08","07:47:17.12",0.76
"4896",39988487,"2022/04/08","07:49:30.08",1.42
"4897",39988495,"2022/04/08","07:55:04.94",0.42
"4898",39988511,"2022/04/08","08:58:12.51",1.58
"4899",39988519,"2022/04/08","09:33:31.02",0.84
"4900",39988527,"2022/04/08","09:35:54.78",3.28
"4901",39988535,"2022/04/08","09:41:36.63",1.24
"4902",39988543,"2022/04/08","09:44:32.76",1.82
"4903",39988551,"2022/04/08","10:23:05.92",0.84
"4904",39988559,"2022/04/08","10:34:37.70",0.95
"4905",39988567,"2022/04/08","11:25:16.41",1.01
"4906",39988575,"2022/04/08","11:57:11.53",0.65
"4907",39988583,"2022/04/08","12:08:31.55",1.5
"4908",39988591,"2022/04/08","12:14:07.85",0.71
"4909",39988599,"2022/04/08","12:43:47.87",0.49
"4910",39988607,"2022/04/08","13:15:19.78",1.62
"4911",39988623,"2022/04/08","13:42:36.06",1.82
"4912",39988631,"2022/04/08","13:45:21.05",0.9
"4913",39988655,"2022/04/08","15:01:06.58",0.55
"4914",39988695,"2022/04/08","15:36:10.93",1.58
"4915",37411324,"2022/04/08","15:45:23.77",0.42
"4916",39988711,"2022/04/08","15:45:55.48",0.42
"4917",39988735,"2022/04/08","16:15:22.96",1.36
"4918",39988783,"2022/04/08","17:19:18.24",1.24
"4919",39988823,"2022/04/08","17:45:06.38",0.76
"4920",39988847,"2022/04/08","18:09:38.90",0.18
"4921",39988855,"2022/04/08","18:44:21.86",1.57
"4922",39988871,"2022/04/08","18:46:31.44",1.38
"4923",39988879,"2022/04/08","19:09:16.76",0.91
"4924",39988895,"2022/04/08","19:36:49.73",0.55
"4925",39988935,"2022/04/08","21:08:02.14",1.02
"4926",39988951,"2022/04/08","21:15:42.68",1.47
"4927",39988959,"2022/04/08","21:18:37.03",0.37
"4928",39988967,"2022/04/08","21:26:52.42",1.44
"4929",39988975,"2022/04/08","21:50:57.17",0.84
"4930",39988991,"2022/04/08","22:19:25.08",0.82
"4931",39989031,"2022/04/08","22:59:17.33",0.74
"4932",39989047,"2022/04/09","00:15:23.57",1.33
"4933",39989103,"2022/04/09","02:33:28.74",2.37
"4934",39989111,"2022/04/09","02:41:36.89",2.38
"4935",39989119,"2022/04/09","02:51:03.56",0.47
"4936",39989127,"2022/04/09","02:55:23.14",1.55
"4937",37411804,"2022/04/09","02:55:31.31",1.46
"4938",39989183,"2022/04/09","05:50:09.01",0.77
"4939",39989191,"2022/04/09","06:19:44.20",1.07
"4940",39989207,"2022/04/09","06:54:35.89",1.65
"4941",39989215,"2022/04/09","07:25:06.50",0.39
"4942",39989223,"2022/04/09","07:50:39.70",0.7
"4943",39989231,"2022/04/09","09:12:56.23",1.1
"4944",39989239,"2022/04/09","09:46:22.47",0.82
"4945",39989255,"2022/04/09","11:05:22.32",0.45
"4946",39989263,"2022/04/09","11:15:18.09",1.04
"4947",39989271,"2022/04/09","11:23:39.05",2.26
"4948",39989279,"2022/04/09","11:24:54.00",0.75
"4949",39989287,"2022/04/09","11:25:58.90",0.75
"4950",39989303,"2022/04/09","12:30:50.86",0.78
"4951",37411964,"2022/04/09","12:31:09.34",0.29
"4952",39989311,"2022/04/09","12:32:55.65",0.91
"4953",39989335,"2022/04/09","13:14:38.56",2.52
